TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Nursing students' understanding of the Fundamentals of Care: A cross-sectional study in five countries","Jangland, Eva; Mirza, Noeman; Conroy, Tiffany; Merriman, Clair; Suzui, Emiko; Nishimura, Akiko; Ewens, Ann","","","","JOURNAL OF CLINICAL NURSING","JUN 2018","2018","27","11-12","","","","2460","2472","","10.1111/jocn.14352","","","9","2.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","2","0"
"Experience of clandestine use of medical abortion among university students in Chile: a qualitative study","Palma Manriquez, Irma; Moreno Standen, Claudia; Alvarez Carimoney, Andrea; Richards, Alondra","","","","CONTRACEPTION","FEB 2018","2018","97","2","","","","100","107","","10.1016/j.contraception.2017.09.008","","","9","2.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","6","0"
"Who prophets from big data in education? New insights and new challenges","Lynch, Collin F.","","","","THEORY AND RESEARCH IN EDUCATION","NOV 2017","2017","15","3","","","SI","249","271","","10.1177/1477878517738448","","","9","1.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","0"
"Which Gender is More Concerned About Transgender Women in Female Bathrooms?","Stones, Rebecca J.","","","","GENDER ISSUES","SEP 2017","2017","34","3","","","","275","291","","10.1007/s12147-016-9181-6","","","9","1.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4","1"
"A lifestyle exposure perspective of victimization through Facebook among university students. Do individual differences matter?","Kokkinos, Constantinos M.; Saripanidis, Ilias","","","","COMPUTERS IN HUMAN BEHAVIOR","SEP 2017","2017","74","","","","","235","245","","10.1016/j.chb.2017.04.036","","","9","1.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","2"
"Importance-Performance Analysis of Personal Health Records in Taiwan: A Web-Based Survey","Rau, Hsiao-Hsien; Wu, Yi-Syuan; Chu, Chi-Ming; Wang, Fu-Chung; Hsu, Min-Huei; Chang, Chi-Wen; Chen, Kang-Hua; Lee, Yen-Liang; Kao, Senyeong; Chiu, Yu-Lung; Wen, Hsyien-Chia; Fuad, Anis; Hsu, Chien-Yeh; Chiu, Hung-Wen","","","","JOURNAL OF MEDICAL INTERNET RESEARCH","APR 2017","2017","19","4","","","","","","e131","10.2196/jmir.7065","","","9","1.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","5","2"
"Developing a typology of mobile apps in higher education: A national case-study","Pechenkina, Ekaterina","","","","AUSTRALASIAN JOURNAL OF EDUCATIONAL TECHNOLOGY","2017","2017","33","4","","","","134","146","","10.14742/ajet.3228","","","9","1.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","2","0"
"Noise disturbance in open-plan study environments: a field study on noise sources, student tasks and room acoustic parameters","Braat-Eggen, P. Ella; van Heijst, Anne; Hornikx, Maarten; Kohlrausch, Armin","","","","ERGONOMICS","2017","2017","60","9","","","","1297","1314","","10.1080/00140139.2017.1306631","","","9","1.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","2"
"The evaluation of reflective learning from the nursing student's point of view: A mixed method approach","Fernandez-Pena, Rosario; Fuentes-Pumarola, Concepcio; Carme Malagon-Aguilera, M.; Bonmati-Tomas, Anna; Bosch-Farre, Cristina; Ballester-Ferrando, David","","","","NURSE EDUCATION TODAY","SEP 2016","2016","44","","","","","59","65","","10.1016/j.nedt.2016.05.005","","","9","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","3","1"
"An Insight into the Adoption of Accountable-eHealth Systems - An Empirical Research Model Based on the Australian Context","Gajanayake, R.; Iannella, R.; Sahama, T.","","","","IRBM","AUG 2016","2016","37","4","","","SI","219","231","","10.1016/j.irbm.2016.01.002","IEEE HealthCom International Conference","OCT, 2014","9","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","3","3","0"
"South African Generation Y students' self-disclosure on Facebook","Bevan-Dye, Ayesha L.; Akpojivi, Ufuoma","","","","SOUTH AFRICAN JOURNAL OF PSYCHOLOGY","MAR 2016","2016","46","1","","","","114","129","","10.1177/0081246315602645","","","9","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","4","1"
"Exploring consumer preferences in cloud archiving - a student's perspective","Burda, Daniel; Teuteberg, Frank","","","","BEHAVIOUR & INFORMATION TECHNOLOGY","FEB 1 2016","2016","35","2","","","","89","105","","10.1080/0144929X.2015.1012650","","","9","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","4","0"
"Factors that Influence Consumers' Attitudes toward Internet Buying in Nigeria","Inegbedion, Henry Egbezien; Obadiaru, David Eseosa; Bello, Vincent Deva","","","","JOURNAL OF INTERNET COMMERCE","2016","2016","15","4","","","","353","375","","10.1080/15332861.2016.1252646","","","9","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","0"
"Disclosure of sexual assault experiences among undergraduate women at historically black colleges and universities (HBCUs)","Lindquist, Christine H.; Crosby, Carmen M.; Barrick, Kelle; Krebs, Christopher P.; Settles-Reaves, Beverlyn","","","","JOURNAL OF AMERICAN COLLEGE HEALTH","2016","2016","64","6","","","","469","480","","10.1080/07448481.2016.1181635","","","9","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","4","0"
""Most young men think you have to be naked in front of the GP': a qualitative study of male university students' views on barriers to sexual health","Ewert, Cameron; Collyer, Archibald; Temple-Smith, Meredith","","","","SEXUAL HEALTH","2016","2016","13","2","","","","124","130","","10.1071/SH15217","","","9","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","2","1"
"Personal information concerns and provision in social network sites: Interplay between secure preservation and true presentation","Min, Jinyoung","","","","JOURNAL OF THE ASSOCIATION FOR INFORMATION SCIENCE AND TECHNOLOGY","JAN 2016","2016","67","1","","","","26","42","","10.1002/asi.23376","","","9","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","2","0"
""Good Fences Make Good Neighbors": Territorial Dividers Increase User Satisfaction and Efficiency in Library Study Spaces","Imamoglu, Cagri; Gurel, Meltem O.","","","","JOURNAL OF ACADEMIC LIBRARIANSHIP","JAN 2016","2016","42","1","","","","65","73","","10.1016/j.acalib.2015.10.009","","","9","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","1","0"
"Predicting Accounting Students' Intentions to Engage in Software and Music Piracy","Alleyne, Philmore; Soleyn, Sherlexis; Harris, Terry","","","","JOURNAL OF ACADEMIC ETHICS","DEC 2015","2015","13","4","","","","291","309","","10.1007/s10805-015-9241-7","","","9","1.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","3","2","1"
"The Evolving Politics of the Common Core: Policy Implementation and Conflict Expansion","Jochim, Ashley; Laveryy, Lesley","","","","PUBLIUS-THE JOURNAL OF FEDERALISM","SUM 2015","2015","45","3","","","SI","380","404","","10.1093/publius/pjv015","","","9","1.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","2","1","1","0"
"Contraceptive preferences and use among auto artisanal workers in the informal sector of Kumasi, Ghana: a discrete choice experiment","Agyei-Baffour, Peter; Boahemaa, Mary Yaa; Addy, Ernestine A.","","","","REPRODUCTIVE HEALTH","APR 12 2015","2015","12","","","","","","","32","10.1186/s12978-015-0022-y","","","9","1.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","1","1","1"
"Mobile advertisements and information privacy perception amongst South African Generation Y students","Akpojivi, Ufuoma; Bevan-Dye, Ayesha","","","","TELEMATICS AND INFORMATICS","FEB 2015","2015","32","1","","","","1","10","","10.1016/j.tele.2014.08.001","","","9","1.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","1","2","1","0"
"Instructor Privacy Management in the Classroom: Exploring Instructors' Ineffective Communication and Student Communication Satisfaction","Sidelinger, Robert J.; Nyeste, Meghan C.; Madlock, Paul E.; Pollak, Janice; Wilkinson, Jon","","","","COMMUNICATION STUDIES","2015","2015","66","5","","","","569","589","","10.1080/10510974.2015.1034875","","","9","1.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","4","2"
"Preserving Patron Privacy in the 21st Century Academic Library","Hess, Amanda Nichols; LaPorte-Fiori, Rachelle; Engwall, Keith","","","","JOURNAL OF ACADEMIC LIBRARIANSHIP","JAN 2015","2015","41","1","","","","105","114","","10.1016/j.acalib.2014.10.010","","","9","1.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","7","0"
"An audit of cancer of unknown primary notifications: A cautionary tale for population health research using cancer registry data","Vajdic, Claire M.; Er, Chuang Ching; Schaffer, Andrea; Dobbins, Timothy; Wyld, Lucy; Meagher, Nicola S.; Barrett, Jane; Ward, Robyn L.; Pearson, Sallie-Anne","","","","CANCER EPIDEMIOLOGY","AUG 2014","2014","38","4","","","","460","464","","10.1016/j.canep.2014.05.004","","","9","1.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","1","1","1","0"
"Prior negative experience of online disclosure, privacy concerns, and regulatory support in Chinese social media","Yang, Hongwei (Chris); Liu, Hui","","","","CHINESE JOURNAL OF COMMUNICATION","JAN 2 2014","2014","7","1","","","","40","59","","10.1080/17544750.2013.816756","","","9","1.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","2","3","1"
"Outsmarting Proctors with Smartwatches: A Case Study on Wearable Computing Security","Migicovsky, Alex; Durumeric, Zakir; Ringenberg, Jeff; Halderman, J. Alex","","","Christin, N; SafaviNaini, R","FINANCIAL CRYPTOGRAPHY AND DATA SECURITY, FC 2014","2014","2014","8437","","","","","89","96","","10.1007/978-3-662-45472-5_7","18th International Conference on Financial Cryptography and Data Security (FC)","MAR 03-07, 2014","9","1.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","5","0","0","0"
"Automating Readers' Advisory to Make Book Recommendations for K-12 Readers","Pera, Maria Soledad; Ng, Yiu-Kai","","","","PROCEEDINGS OF THE 8TH ACM CONFERENCE ON RECOMMENDER SYSTEMS (RECSYS'14)","2014","2014","","","","","","9","16","","10.1145/2645710.2645721","8th ACM Conference on Recommender Systems (RecSys)","OCT 06-10, 2014","9","1.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","4","0","0"
"Fuzzy Assessment of Health Information System Users' Security Awareness","Aydin, Ozlem Muge; Chouseinoglou, Oumout","","","","JOURNAL OF MEDICAL SYSTEMS","DEC 2013","2013","37","6","","","","","","9984","10.1007/s10916-013-9984-x","","","9","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","1","0","1","0"
"An Analysis of Student Privacy Rights in the Use of Plagiarism Detection Systems","Brinkman, Bo","","","","SCIENCE AND ENGINEERING ETHICS","SEP 2013","2013","19","3","","","","1255","1266","","10.1007/s11948-012-9370-y","","","9","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","1","2","1","0"
"Comparison of the Use of Social Network in Education between North and South Cyprus","Isik, Fezile","","","Isman, A; Siraj, S; Kiyici, M","13TH INTERNATIONAL EDUCATIONAL TECHNOLOGY CONFERENCE","2013","2013","103","","","","","210","219","","10.1016/j.sbspro.2013.10.328","13th International Educational Technology Conference","OCT 30-NOV 01, 2014","9","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","3","1","0","0"
""Alacena", An Open Learning Design Repository for University Teaching","Marcelo, Carlos; Yot Dominguez, Carmen; Mayor, Cristina","","","","COMUNICAR","OCT 1 2011","2011","19","37","","","","37","44","","10.3916/C37-2011-02-03","","","9","0.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","3","0","0","1","0","0"
"Centre-based and expedition-based (wilderness) adventure experiential learning regarding personal effectiveness: an explorative enquiry","Greffrath, Gustav; Meyer, Charle; Strydom, Herman; Ellis, Suria","","","","LEISURE STUDIES","2011","2011","30","3","","","","345","364","PII 938634682","10.1080/02614367.2011.552623","","","9","0.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","1","0","2","2","0"
"Progress Towards a Resilient Power Grid Infrastructure","Sanders, William H.","TCIP Team","","","IEEE POWER AND ENERGY SOCIETY GENERAL MEETING 2010","2010","2010","","","","","","","","","","IEEE-Power-and-Energy-Society General Meeting","JUL 25-29, 2010","9","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","1","0","0","0","0","1","1","0"
"Understanding Applicant Reactions to Credit Checks: Uncertainty, information effects and individual differences","Kuhn, Kristine M.; Nielsen, Marsha L.","","","","INTERNATIONAL JOURNAL OF SELECTION AND ASSESSMENT","DEC 2008","2008","16","4","","","","307","320","","10.1111/j.1468-2389.2008.00437.x","","","9","0.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","1","1","1","1","0","0"
"Voices of Asian American youth: Important characteristics of clinicians and clinical sites","Vo, Dzung X.; Pate, Olivia Lee; Zhao, Huaqing; Siu, Philip; Ginsburg, Kenneth R.","","","","PEDIATRICS","DEC 2007","2007","120","6","","","","E1481","E1493","","10.1542/peds.2007-0351","","","9","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","4","1","0","1","0","0","1","0"
"Patient attitudes toward medical students in an outpatient colorectal surgery clinic","Shah-Khan, Miraj; Chowdhry, Shahnaz; Brand, Marc I.; Saclarides, Theodore J.","","","","DISEASES OF THE COLON & RECTUM","AUG 2007","2007","50","8","","","","1255","1258","","10.1007/s10350-007-0274-x","","","9","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","1","2","0","0","1","0","1","0"
"Is cleanliness next to godliness? The role of housekeeping in impression formation","Harris, PB; Sachau, D","","","","ENVIRONMENT AND BEHAVIOR","JAN 2005","2005","37","1","","","","81","101","","10.1177/0013916504266803","","","9","0.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","2","0","0","0","1","0","3","0","0"
"How best to inject ethics into an engineering curriculum with a required course","Unger, SH","","","","INTERNATIONAL JOURNAL OF ENGINEERING EDUCATION","2005","2005","21","3","","","","373","377","","","","","9","0.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3","1","0","0","0","1","0","0","0","0","0","0","1"
"Social responsibility and the marketing educator: A discussion document","Sirgy, MJ","","","","JOURNAL OF BUSINESS ETHICS","APR 1999","1999","19","2","","","","193","206","","10.1023/A:1005742504867","","","9","0.39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","1","1","0","1","0","1","0","0","0","1","0","0"
"Putting the privacy paradox to the test: Online privacy and security behaviors among users with technical knowledge, privacy awareness, and financial resources","Barth, Susanne; de Jong, Menno D. T.; Junger, Marianne; Hartel, Pieter H.; Roppelt, Janina C.","","","","TELEMATICS AND INFORMATICS","AUG 2019","2019","41","","","","","55","69","","10.1016/j.tele.2019.03.003","","","10","3.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4"
"IoT Structured Long-Term Wearable Social Sensing for Mental Wellbeing","Yang, Sihao; Gao, Bin; Jiang, Long; Jin, Jikun; Gao, Zhao; Ma, Xiaole; Woo, Wai Lok","","","","IEEE INTERNET OF THINGS JOURNAL","APR 2019","2019","6","2","","","","3652","3662","","10.1109/JIOT.2018.2889966","","","10","3.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","0"
"Learning analytics at the intersections of student trust, disclosure and benefit","Slade, Sharon; Prinsloo, Paul; Khalil, Mohammad","","","Azcona, D; Chung, R","PROCEEDINGS OF THE 9TH INTERNATIONAL CONFERENCE ON LEARNING ANALYTICS & KNOWLEDGE (LAK'19)","2019","2019","","","","","","235","244","","10.1145/3303772.3303796","9th International Conference on Learning Analytics and Knowledge (LAK)","MAR 04-08, 2019","10","3.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","0"
""How am I going to live?": exploring barriers to ART adherence among adolescents and young adults living with HIV in Uganda","MacCarthy, Sarah; Saya, Uzaib; Samba, Clare; Birungi, Josephine; Okoboi, Stephen; Linnemayr, Sebastian","","","","BMC PUBLIC HEALTH","OCT 4 2018","2018","18","","","","","","","1158","10.1186/s12889-018-6048-7","","","10","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","1"
""Siri Talks at You": An Empirical Investigation of Voice-Activated Personal Assistant (VAPA) Usage by Individuals Who Are Blind","Abdolrahmani, Ali; Kuber, Ravi; Branham, Stacy M.","","","","ASSETS'18: PROCEEDINGS OF THE 20TH INTERNATIONAL ACM SIGACCESS CONFERENCE ON COMPUTERS AND ACCESSIBILITY","2018","2018","","","","","","249","258","","10.1145/3234695.3236344","20th ACM SIGACCESS International Conference on Computers and Accessibility (ASSETS)","OCT 22-24, 2018","10","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","2","1"
"Application of Blockchain Technology in Online Education","Sun, Han; Wang, Xiaoyue; Wang, Xinge","","","","INTERNATIONAL JOURNAL OF EMERGING TECHNOLOGIES IN LEARNING","2018","2018","13","10","","","","252","259","","10.3991/ijet.v13i10.9455","","","10","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","0"
"How many days are enough?: capturing routine human mobility","Stanley, Kevin; Yoo, Eun-Hye; Paul, Tuhin; Bell, Scott","","","","INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE","2018","2018","32","7","","","SI","1485","1504","","10.1080/13658816.2018.1434888","","","10","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","1","2"
"Global Perspectives on Children's Digital Opportunities: An Emerging Research and Policy Agenda","Livingstone, Sonia; Lemish, Dafna; Lim, Sun Sun; Bulger, Monica; Cabello, Patricio; Claro, Magdalena; Cabello-Hutt, Tania; Khalil, Joe; Kumpulainen, Kristiina; Nayar, Usha S.; Nayar, Priya; Park, Jonghwi; Tan, Maria Melizza; Prinsloo, Jeanne; Wei, Bu","","","","PEDIATRICS","NOV 2017","2017","140","","","2","","S137","S141","","10.1542/peds.2016-1758S","","","10","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","1"
"Using mobile devices for learning in clinical settings: A mixed-methods study of medical student, physician and patient perspectives","Scott, Karen M.; Nerminathan, Arany; Alexander, Shirley; Phelps, Megan; Harrison, Amanda","","","","BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY","JAN 2017","2017","48","1","","","","176","190","","10.1111/bjet.12352","","","10","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","4","3","0"
""Honestly, We're Not Spying on Kids": School Surveillance of Young People's Social Media","Shade, Leslie Regan; Singh, Rianka","","","","SOCIAL MEDIA + SOCIETY","OCT-DEC 2016","2016","2","4","","","","","","","10.1177/2056305116680005","","","10","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","2","1"
"Teaching Network Security With IP Darkspace Data","Zseby, Tanja; Vazquez, Felix Iglesias; King, Alistair; Claffy, K. C.","","","","IEEE TRANSACTIONS ON EDUCATION","FEB 2016","2016","59","1","","","","1","7","","10.1109/TE.2015.2417512","","","10","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","4","2","0"
"Concordance between nurses' perception of their ability to provide spiritual care and the identified spiritual needs of hospitalized patients: A cross-sectional observational study","Wu, Li-Fen; Koo, Malcolm; Tseng, Hui-Chen; Liao, Yu-Chen; Chen, Yuh-Min","","","","NURSING & HEALTH SCIENCES","DEC 2015","2015","17","4","","","","426","433","","10.1111/nhs.12210","","","10","1.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1","4","1"
